run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
66,2,predictive,light,0.25,process_steady_v3,7,,SMALL,73.094,0.5955,64.6,44.4,,,,,,none,0.008,67.65,3.718,1.705,73.291,onnx,CPUExecutionProvider,{},False,1,True,007308.png,,,,2.052151,2.052151,2.052151,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
67,2,predictive,light,0.25,process_steady_v3,7,,SMALL,81.463,0.5795,62.5,44.3,,,,,,none,0.007,75.98,3.102,2.363,81.68,onnx,CPUExecutionProvider,{},False,13,False,006662.png,,,,2.287046,2.287046,2.287046,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
68,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.878,0.6112,66.7,44.4,,,,,,none,0.007,75.447,3.367,2.045,81.109,onnx,CPUExecutionProvider,{},False,6,False,007051.png,,,,2.271049,2.271049,2.271049,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
69,2,predictive,light,0.25,process_steady_v3,7,,SMALL,64.317,0.6375,70.2,44.4,,,,,,none,0.006,58.727,3.529,2.039,64.537,onnx,CPUExecutionProvider,{},False,6,True,006623.png,,,,1.807022,1.807022,1.807022,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
70,2,predictive,light,0.25,process_steady_v3,7,,SMALL,81.082,0.6735,75.0,44.4,,,,,,none,0.008,75.279,3.743,2.041,81.298,onnx,CPUExecutionProvider,{},False,9,False,006005.png,,,,2.276347,2.276347,2.276347,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
71,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.139,0.6465,71.4,44.4,,,,,,none,0.008,74.855,3.417,1.848,80.306,onnx,CPUExecutionProvider,{},False,13,False,007137.png,,,,2.248571,2.248571,2.248571,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
72,2,predictive,light,0.25,process_steady_v3,7,,SMALL,67.339,0.6578,72.9,44.4,,,,,,none,0.006,63.454,2.231,1.638,67.563,onnx,CPUExecutionProvider,{},False,0,False,006443.png,,,,1.891756,1.891756,1.891756,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
73,2,predictive,light,0.25,process_steady_v3,7,,SMALL,84.201,0.6465,71.4,44.4,,,,,,none,0.008,78.268,3.421,2.494,84.411,onnx,CPUExecutionProvider,{},False,10,True,006150.png,,,,2.363505,2.363505,2.363505,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
74,2,predictive,light,0.25,process_steady_v3,7,,SMALL,56.069,0.642,70.8,44.4,,,,,,none,0.007,50.695,3.564,1.79,56.289,onnx,CPUExecutionProvider,{},False,2,False,006713.png,,,,1.576098,1.576098,1.576098,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
75,2,predictive,light,0.25,process_steady_v3,7,,SMALL,83.695,0.642,70.8,44.4,,,,,,none,0.008,77.561,4.003,2.114,83.93,onnx,CPUExecutionProvider,{},False,6,True,007179.png,,,,2.350043,2.350043,2.350043,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
76,2,predictive,light,0.25,process_steady_v3,7,,SMALL,77.188,0.6735,75.0,44.4,,,,,,none,0.008,72.182,3.318,1.671,77.422,onnx,CPUExecutionProvider,{},False,1,True,006573.png,,,,2.167805,2.167805,2.167805,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
77,2,predictive,light,0.25,process_steady_v3,7,,SMALL,75.777,0.6578,72.9,44.4,,,,,,none,0.007,70.897,3.486,1.375,75.959,onnx,CPUExecutionProvider,{},False,12,True,006496.png,,,,2.126852,2.126852,2.126852,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
78,2,predictive,light,0.25,process_steady_v3,7,,SMALL,79.603,0.6735,75.0,44.4,,,,,,none,0.007,74.361,3.449,1.776,79.8,onnx,CPUExecutionProvider,{},False,2,False,006802.png,,,,2.234392,2.234392,2.234392,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
79,2,predictive,light,0.25,process_steady_v3,7,,SMALL,71.539,0.6502,71.9,44.4,,,,,,none,0.007,65.398,3.259,2.865,71.739,onnx,CPUExecutionProvider,{},False,15,True,007315.png,,,,2.008686,2.008686,2.008686,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
80,2,predictive,light,0.25,process_steady_v3,7,,SMALL,76.037,0.6735,75.0,44.4,,,,,,none,0.008,70.725,3.404,1.889,76.258,onnx,CPUExecutionProvider,{},False,4,True,007362.png,,,,2.135213,2.135213,2.135213,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
81,2,predictive,light,0.25,process_steady_v3,7,,SMALL,84.521,0.714,80.4,44.4,,,,,,none,0.008,78.549,3.891,2.061,84.74,onnx,CPUExecutionProvider,{},False,4,False,006538.png,,,,2.372709,2.372709,2.372709,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
82,2,predictive,light,0.25,process_steady_v3,7,,SMALL,78.267,0.642,70.8,44.4,,,,,,none,0.007,73.862,2.224,2.165,78.482,onnx,CPUExecutionProvider,{},False,11,False,007208.png,,,,2.197488,2.197488,2.197488,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
83,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.772,0.6562,72.7,44.4,,,,,,none,0.007,75.286,3.815,1.652,80.983,onnx,CPUExecutionProvider,{},False,1,True,006666.png,,,,2.267516,2.267516,2.267516,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
84,2,predictive,light,0.25,process_steady_v3,7,,SMALL,75.582,0.651,72.0,44.4,,,,,,none,0.007,70.458,3.523,1.585,75.785,onnx,CPUExecutionProvider,{},False,1,False,006574.png,,,,2.121983,2.121983,2.121983,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
85,2,predictive,light,0.25,process_steady_v3,7,,SMALL,75.379,0.5393,57.1,44.4,,,,,,none,0.007,69.937,3.773,1.65,75.575,onnx,CPUExecutionProvider,{},False,1,False,006171.png,,,,2.116086,2.116086,2.116086,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
86,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.293,0.5797,62.5,44.4,,,,,,none,0.007,74.92,3.403,1.954,80.51,onnx,CPUExecutionProvider,{},False,7,False,006376.png,,,,2.254286,2.254286,2.254286,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
87,2,predictive,light,0.25,process_steady_v3,7,,SMALL,74.862,0.6465,71.4,44.4,,,,,,none,0.007,69.432,3.552,1.861,75.096,onnx,CPUExecutionProvider,{},False,4,False,007328.png,,,,2.102694,2.102694,2.102694,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
88,2,predictive,light,0.25,process_steady_v3,7,,SMALL,79.942,0.6465,71.4,44.4,,,,,,none,0.007,75.419,3.229,1.276,80.126,onnx,CPUExecutionProvider,{},False,9,False,007403.png,,,,2.243534,2.243534,2.243534,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
89,2,predictive,light,0.25,process_steady_v3,7,,SMALL,77.969,0.6892,77.1,44.4,,,,,,none,0.006,73.398,2.557,1.995,78.178,onnx,CPUExecutionProvider,{},False,5,False,007121.png,,,,2.188987,2.188987,2.188987,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
90,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.164,0.642,70.8,44.4,,,,,,none,0.008,74.439,3.741,1.965,80.382,onnx,CPUExecutionProvider,{},False,7,True,007012.png,,,,2.250696,2.250696,2.250696,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
91,2,predictive,light,0.25,process_steady_v3,7,,SMALL,82.819,0.6525,72.2,44.4,,,,,,none,0.007,77.684,3.323,1.793,83.025,onnx,CPUExecutionProvider,{},False,3,False,007044.png,,,,2.324703,2.324703,2.324703,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
92,2,predictive,light,0.25,process_steady_v3,7,,SMALL,65.779,0.651,72.0,44.4,,,,,,none,0.008,60.953,3.692,1.115,65.945,onnx,CPUExecutionProvider,{},False,7,True,006144.png,,,,1.846449,1.846449,1.846449,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
93,2,predictive,light,0.25,process_steady_v3,7,,SMALL,83.223,0.6465,71.4,44.4,,,,,,none,0.007,77.42,3.618,2.166,83.433,onnx,CPUExecutionProvider,{},False,8,True,007000.png,,,,2.33611,2.33611,2.33611,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
94,2,predictive,light,0.25,process_steady_v3,7,,SMALL,80.893,0.6892,77.1,44.4,,,,,,none,0.007,75.792,3.4,1.682,81.095,onnx,CPUExecutionProvider,{},False,4,False,006514.png,,,,2.27066,2.27066,2.27066,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
95,2,predictive,light,0.25,process_steady_v3,7,,SMALL,65.317,0.6465,71.4,44.4,,,,,,none,0.006,62.2,2.247,0.854,65.496,onnx,CPUExecutionProvider,{},False,0,False,006596.png,,,,1.833882,1.833882,1.833882,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
96,2,predictive,light,0.25,process_steady_v3,7,,SMALL,79.185,0.6417,70.8,44.3,,,,,,none,0.007,73.467,3.68,2.018,79.378,onnx,CPUExecutionProvider,{},False,9,True,006320.png,,,,2.22259,2.22259,2.22259,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
97,2,predictive,light,0.25,process_steady_v3,7,,SMALL,63.692,0.6417,70.8,44.3,,,,,,none,0.008,58.756,3.303,1.614,63.909,onnx,CPUExecutionProvider,{},False,1,False,006348.png,,,,1.789441,1.789441,1.789441,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
98,2,predictive,light,0.25,process_steady_v3,7,,SMALL,75.7,0.5975,64.9,44.3,,,,,,none,0.005,71.814,2.204,1.666,75.893,onnx,CPUExecutionProvider,{},False,6,False,007433.png,,,,2.125001,2.125001,2.125001,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
99,2,predictive,light,0.25,process_steady_v3,7,,SMALL,81.073,0.5175,54.2,44.4,,,,,,none,0.007,75.918,3.443,1.694,81.316,onnx,CPUExecutionProvider,{},False,2,False,007173.png,,,,2.276845,2.276845,2.276845,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
100,2,predictive,light,0.25,process_steady_v3,7,,SMALL,83.014,0.705,79.2,44.4,,,,,,none,0.007,77.678,3.538,1.779,83.227,onnx,CPUExecutionProvider,{},False,2,False,006440.png,,,,2.33035,2.33035,2.33035,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
101,2,predictive,light,0.25,process_steady_v3,7,,SMALL,82.553,0.687,76.8,44.4,,,,,,none,0.008,78.072,3.226,1.238,82.726,onnx,CPUExecutionProvider,{},False,12,False,005987.png,,,,2.316328,2.316328,2.316328,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
102,2,predictive,light,0.25,process_steady_v3,7,,SMALL,79.184,0.6735,75.0,44.4,,,,,,none,0.008,73.71,3.605,1.85,79.406,onnx,CPUExecutionProvider,{},False,3,False,007295.png,,,,2.223379,2.223379,2.223379,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
103,2,predictive,light,0.25,process_steady_v3,7,,SMALL,46.291,0.6502,71.9,44.4,,,,,,none,0.005,42.436,2.184,1.654,46.491,onnx,CPUExecutionProvider,{},False,13,True,006932.png,,,,1.301756,1.301756,1.301756,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
104,2,predictive,light,0.25,process_steady_v3,7,,SMALL,72.652,0.6465,71.4,44.4,,,,,,none,0.007,66.521,3.435,2.679,72.866,onnx,CPUExecutionProvider,{},False,14,True,007202.png,,,,2.040242,2.040242,2.040242,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
