run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
161,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,31.102,0.8602,100.0,44.1,,,,,,none,0.153,27.569,2.497,1.017,31.411,onnx,CPUExecutionProvider,{},False,6,False,006665.png,,,,0.879497,0.879497,0.879497,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
162,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,28.292,0.8602,100.0,44.1,,,,,,none,0.166,24.215,3.461,0.599,28.601,onnx,CPUExecutionProvider,{},False,0,False,006460.png,,,,0.800825,0.800825,0.800825,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
163,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.729,0.8602,100.0,44.1,,,,,,none,0.174,18.209,2.661,0.842,22.039,onnx,CPUExecutionProvider,{},False,6,False,006141.png,,,,0.617084,0.617084,0.617084,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
164,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,22.761,0.8598,100.0,43.9,,,,,,none,0.184,18.077,4.017,0.65,23.083,onnx,CPUExecutionProvider,{},False,2,False,006286.png,,,,0.646335,0.646335,0.646335,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
165,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.351,0.8598,100.0,43.9,,,,,,none,0.172,18.032,2.598,0.702,21.658,onnx,CPUExecutionProvider,{},False,1,False,006223.png,,,,0.606435,0.606435,0.606435,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
166,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.599,0.8598,100.0,43.9,,,,,,none,0.174,18.113,2.589,0.879,21.902,onnx,CPUExecutionProvider,{},False,3,False,006009.png,,,,0.613267,0.613267,0.613267,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
167,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.228,0.8598,100.0,43.9,,,,,,none,0.161,17.985,2.584,0.642,21.521,onnx,CPUExecutionProvider,{},False,0,False,006698.png,,,,0.602582,0.602582,0.602582,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
168,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.981,0.8598,100.0,43.9,,,,,,none,0.184,17.96,2.278,0.724,21.312,onnx,CPUExecutionProvider,{},False,1,False,006058.png,,,,0.59673,0.59673,0.59673,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
169,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,23.565,0.8328,96.4,43.9,,,,,,none,0.189,18.636,2.93,1.979,23.889,onnx,CPUExecutionProvider,{},False,16,True,006139.png,,,,0.668903,0.668903,0.668903,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
170,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.696,0.8328,96.4,43.9,,,,,,none,0.211,18.501,2.544,0.633,22.039,onnx,CPUExecutionProvider,{},False,1,False,007285.png,,,,0.617098,0.617098,0.617098,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
171,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.67,0.8328,96.4,43.9,,,,,,none,0.163,17.727,2.24,0.683,20.976,onnx,CPUExecutionProvider,{},False,1,True,006299.png,,,,0.587334,0.587334,0.587334,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
172,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,25.135,0.782,89.6,44.0,,,,,,none,0.169,21.753,2.554,0.81,25.434,onnx,CPUExecutionProvider,{},False,4,False,007396.png,,,,0.712141,0.712141,0.712141,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
173,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.388,0.782,89.6,44.0,,,,,,none,0.173,17.699,2.556,1.114,21.703,onnx,CPUExecutionProvider,{},False,9,False,005983.png,,,,0.607692,0.607692,0.607692,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
174,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.985,0.7975,91.7,43.9,,,,,,none,0.16,18.512,2.736,0.72,22.275,onnx,CPUExecutionProvider,{},False,2,False,006495.png,,,,0.623692,0.623692,0.623692,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
175,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,19.933,0.7975,91.7,43.9,,,,,,none,0.15,17.117,2.169,0.632,20.211,onnx,CPUExecutionProvider,{},False,1,False,006132.png,,,,0.565902,0.565902,0.565902,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
176,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.208,0.7975,91.7,43.9,,,,,,none,0.164,17.722,2.537,0.931,21.518,onnx,CPUExecutionProvider,{},False,4,False,006497.png,,,,0.602504,0.602504,0.602504,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
177,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.389,0.86,100.0,44.0,,,,,,none,0.158,17.296,2.447,0.63,20.689,onnx,CPUExecutionProvider,{},False,3,False,006717.png,,,,0.579292,0.579292,0.579292,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
178,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.099,0.86,100.0,44.0,,,,,,none,0.163,17.711,2.621,0.745,21.394,onnx,CPUExecutionProvider,{},False,2,False,006021.png,,,,0.599046,0.599046,0.599046,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
179,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.718,0.86,100.0,44.0,,,,,,none,0.155,17.98,2.195,0.529,20.976,onnx,CPUExecutionProvider,{},False,5,False,007222.png,,,,0.587328,0.587328,0.587328,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
180,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.763,0.86,100.0,44.0,,,,,,none,0.173,18.412,2.594,0.737,22.079,onnx,CPUExecutionProvider,{},False,2,True,006152.png,,,,0.618218,0.618218,0.618218,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
181,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.957,0.86,100.0,44.0,,,,,,none,0.174,17.648,2.547,0.742,21.267,onnx,CPUExecutionProvider,{},False,3,True,006997.png,,,,0.595479,0.595479,0.595479,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
182,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,24.339,0.86,100.0,44.0,,,,,,none,0.194,21.077,2.506,0.74,24.664,onnx,CPUExecutionProvider,{},False,1,False,007143.png,,,,0.690589,0.690589,0.690589,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
183,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.423,0.86,100.0,44.0,,,,,,none,0.147,18.197,2.363,0.846,21.698,onnx,CPUExecutionProvider,{},False,5,False,007010.png,,,,0.607536,0.607536,0.607536,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
184,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.398,0.86,100.0,44.0,,,,,,none,0.158,17.416,2.202,0.763,20.695,onnx,CPUExecutionProvider,{},False,2,False,007473.png,,,,0.579468,0.579468,0.579468,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
185,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,25.794,0.86,100.0,44.0,,,,,,none,0.188,22.211,2.77,0.794,26.13,onnx,CPUExecutionProvider,{},False,1,False,007155.png,,,,0.731637,0.731637,0.731637,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
186,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.481,0.86,100.0,44.0,,,,,,none,0.168,17.825,2.722,0.915,21.814,onnx,CPUExecutionProvider,{},False,2,False,006126.png,,,,0.610784,0.610784,0.610784,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
187,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,23.868,0.86,100.0,44.0,,,,,,none,0.168,20.428,2.793,0.629,24.167,onnx,CPUExecutionProvider,{},False,1,False,007144.png,,,,0.676665,0.676665,0.676665,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
188,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,22.478,0.86,100.0,44.0,,,,,,none,0.137,19.488,2.302,0.669,22.762,onnx,CPUExecutionProvider,{},False,0,False,007397.png,,,,0.637325,0.637325,0.637325,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
189,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.264,0.86,100.0,44.0,,,,,,none,0.15,17.789,2.693,0.764,21.554,onnx,CPUExecutionProvider,{},False,2,True,006412.png,,,,0.603504,0.603504,0.603504,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
190,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.831,0.833,96.4,44.0,,,,,,none,0.143,17.804,2.356,0.655,21.112,onnx,CPUExecutionProvider,{},False,1,False,007058.png,,,,0.59113,0.59113,0.59113,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
191,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.216,0.833,96.4,44.0,,,,,,none,0.147,17.098,2.242,0.859,20.491,onnx,CPUExecutionProvider,{},False,4,False,006588.png,,,,0.573742,0.573742,0.573742,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
192,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.07,0.833,96.4,44.0,,,,,,none,0.164,17.678,2.517,0.856,21.369,onnx,CPUExecutionProvider,{},False,2,False,006120.png,,,,0.59834,0.59834,0.59834,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
193,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.135,0.8203,94.7,44.0,,,,,,none,0.159,17.844,2.532,0.742,21.429,onnx,CPUExecutionProvider,{},False,5,False,007029.png,,,,0.599998,0.599998,0.599998,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
194,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.959,0.8203,94.7,44.0,,,,,,none,0.169,17.797,2.565,0.578,21.301,onnx,CPUExecutionProvider,{},False,0,False,006209.png,,,,0.596431,0.596431,0.596431,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
195,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,24.443,0.8203,94.7,44.0,,,,,,none,0.143,21.58,2.174,0.663,24.724,onnx,CPUExecutionProvider,{},False,0,False,006884.png,,,,0.692258,0.692258,0.692258,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
196,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.097,0.782,89.6,44.0,,,,,,none,0.155,17.903,2.579,0.598,21.398,onnx,CPUExecutionProvider,{},False,0,False,006383.png,,,,0.599152,0.599152,0.599152,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
197,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,21.114,0.782,89.6,44.0,,,,,,none,0.144,18.179,2.185,0.732,21.39,onnx,CPUExecutionProvider,{},False,3,False,007366.png,,,,0.598912,0.598912,0.598912,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
198,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,24.653,0.8313,96.2,43.9,,,,,,none,0.194,20.898,2.585,1.152,24.988,onnx,CPUExecutionProvider,{},False,0,False,007007.png,,,,0.699661,0.699661,0.699661,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
199,2,adaptive,heavy,0.75,process_steady_v3,7,,NANO,20.486,0.8313,96.2,43.9,,,,,,none,0.173,17.27,2.545,0.655,20.787,onnx,CPUExecutionProvider,{},False,2,False,006504.png,,,,0.582039,0.582039,0.582039,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
