run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
173,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,22.227,0.7672,87.5,44.4,,,,,,none,0.176,19.085,2.41,0.713,22.552,onnx,CPUExecutionProvider,{},False,7,False,006432.png,,,,0.631456,0.631456,0.631456,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
174,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.394,0.727,82.1,44.5,,,,,,none,0.168,16.636,2.34,0.4,19.666,onnx,CPUExecutionProvider,{},False,0,False,006893.png,,,,0.550656,0.550656,0.550656,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
175,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,23.183,0.727,82.1,44.5,,,,,,none,0.177,20.117,2.402,0.646,23.528,onnx,CPUExecutionProvider,{},False,0,False,006178.png,,,,0.65879,0.65879,0.65879,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
176,1,adaptive,moderate,0.5,process_steady_v3,7,,SMALL,95.554,0.727,82.1,44.5,,,,,,none,0.482,90.118,3.747,1.669,96.231,onnx,CPUExecutionProvider,{},False,4,True,006175.png,,,,2.694479,2.694479,2.694479,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
177,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,26.486,0.8478,98.2,44.5,,,,,,none,1.87,23.675,2.244,0.549,28.526,onnx,CPUExecutionProvider,{},False,0,False,006243.png,,,,0.798739,0.798739,0.798739,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
178,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,39.262,0.8478,98.2,44.5,,,,,,none,0.214,33.055,5.7,0.488,39.588,onnx,CPUExecutionProvider,{},False,1,False,007461.png,,,,1.108475,1.108475,1.108475,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
179,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,23.357,0.8292,95.8,44.3,,,,,,none,0.178,20.182,2.502,0.655,23.676,onnx,CPUExecutionProvider,{},False,2,False,007297.png,,,,0.662942,0.662942,0.662942,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
180,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.234,0.8292,95.8,44.3,,,,,,none,0.138,17.311,1.442,0.465,19.479,onnx,CPUExecutionProvider,{},False,1,True,006722.png,,,,0.545404,0.545404,0.545404,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
181,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,27.722,0.8292,95.8,44.3,,,,,,none,0.193,17.508,9.619,0.577,28.034,onnx,CPUExecutionProvider,{},False,0,False,007439.png,,,,0.784955,0.784955,0.784955,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
182,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,18.81,0.7355,83.3,44.3,,,,,,none,0.179,15.379,2.283,1.122,19.132,onnx,CPUExecutionProvider,{},False,5,False,006789.png,,,,0.535704,0.535704,0.535704,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
183,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,20.172,0.7355,83.3,44.3,,,,,,none,0.181,16.974,2.567,0.612,20.492,onnx,CPUExecutionProvider,{},False,1,False,006524.png,,,,0.573779,0.573779,0.573779,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
184,1,adaptive,moderate,0.5,process_steady_v3,7,,SMALL,117.876,0.6462,71.4,44.3,,,,,,none,0.467,111.917,4.032,1.906,118.553,onnx,CPUExecutionProvider,{},False,4,False,007093.png,,,,3.319492,3.319492,3.319492,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
185,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,42.873,0.846,98.0,44.4,,,,,,none,0.471,39.786,2.352,0.713,43.488,onnx,CPUExecutionProvider,{},False,3,True,006956.png,,,,1.217678,1.217678,1.217678,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
186,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,34.78,0.846,98.0,44.4,,,,,,none,1.86,31.536,2.715,0.511,36.785,onnx,CPUExecutionProvider,{},False,0,False,007064.png,,,,1.029986,1.029986,1.029986,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
187,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,18.989,0.8197,94.5,44.4,,,,,,none,0.169,16.326,1.918,0.729,19.294,onnx,CPUExecutionProvider,{},False,4,False,006483.png,,,,0.540229,0.540229,0.540229,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
188,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.865,0.8197,94.5,44.4,,,,,,none,0.194,17.195,2.138,0.513,20.221,onnx,CPUExecutionProvider,{},False,0,False,006279.png,,,,0.566174,0.566174,0.566174,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
189,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,26.621,0.7403,83.9,44.4,,,,,,none,0.173,23.354,2.239,1.011,26.941,onnx,CPUExecutionProvider,{},False,6,True,006910.png,,,,0.754356,0.754356,0.754356,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
190,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,18.929,0.7403,83.9,44.4,,,,,,none,0.18,16.088,2.194,0.63,19.215,onnx,CPUExecutionProvider,{},False,4,False,006261.png,,,,0.538034,0.538034,0.538034,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
191,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,22.0,0.7403,83.9,44.4,,,,,,none,0.217,18.804,2.407,0.772,22.36,onnx,CPUExecutionProvider,{},False,6,False,006853.png,,,,0.626088,0.626088,0.626088,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
192,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.328,0.7823,89.5,44.4,,,,,,none,0.167,16.634,1.958,0.72,19.64,onnx,CPUExecutionProvider,{},False,2,False,006909.png,,,,0.549912,0.549912,0.549912,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
193,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.026,0.7823,89.5,44.4,,,,,,none,0.17,16.381,2.097,0.532,19.305,onnx,CPUExecutionProvider,{},False,4,False,006137.png,,,,0.540529,0.540529,0.540529,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
194,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,19.09,0.7823,89.5,44.4,,,,,,none,0.169,16.401,2.128,0.543,19.395,onnx,CPUExecutionProvider,{},False,0,False,006875.png,,,,0.543068,0.543068,0.543068,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
195,1,adaptive,moderate,0.5,process_steady_v3,7,,SMALL,93.95,0.705,79.2,44.4,,,,,,none,0.596,88.881,3.536,1.514,94.743,onnx,CPUExecutionProvider,{},False,0,False,006359.png,,,,2.652807,2.652807,2.652807,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
196,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,32.295,0.834,96.4,44.4,,,,,,none,1.234,28.905,2.856,0.515,33.672,onnx,CPUExecutionProvider,{},False,0,False,006517.png,,,,0.942813,0.942813,0.942813,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
197,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,24.059,0.834,96.4,44.4,,,,,,none,0.143,20.983,1.952,1.105,24.348,onnx,CPUExecutionProvider,{},False,7,False,007435.png,,,,0.681755,0.681755,0.681755,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
198,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,17.925,0.861,100.0,44.4,,,,,,none,0.172,15.336,2.122,0.449,18.244,onnx,CPUExecutionProvider,{},False,0,False,007310.png,,,,0.510835,0.510835,0.510835,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
199,1,adaptive,moderate,0.5,process_steady_v3,7,,NANO,24.991,0.861,100.0,44.4,,,,,,none,0.222,20.482,3.589,0.903,25.355,onnx,CPUExecutionProvider,{},False,6,False,006972.png,,,,0.709943,0.709943,0.709943,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
0,1,threshold,moderate,0.5,process_steady_v3,7,,SMALL,82.432,0.4503,45.5,43.6,,,,,,none,0.006,77.841,2.774,1.799,82.639,onnx,CPUExecutionProvider,{},False,4,False,006173.png,,,,2.313895,2.313895,2.313895,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
1,1,threshold,moderate,0.5,process_steady_v3,7,,SMALL,77.603,0.4918,51.0,43.7,,,,,,none,0.004,72.738,3.206,1.641,77.797,onnx,CPUExecutionProvider,{},False,1,False,007332.png,,,,2.17831,2.17831,2.17831,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
2,1,threshold,moderate,0.5,process_steady_v3,7,,SMALL,78.069,0.8063,92.9,43.8,,,,,,none,0.005,73.164,3.265,1.623,78.263,onnx,CPUExecutionProvider,{},False,4,True,007374.png,,,,2.191367,2.191367,2.191367,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
3,1,threshold,moderate,0.5,process_steady_v3,7,,SMALL,87.529,0.7973,91.7,43.8,,,,,,none,0.006,82.729,2.694,2.088,87.739,onnx,CPUExecutionProvider,{},False,6,True,007189.png,,,,2.456686,2.456686,2.456686,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
4,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,119.243,0.8325,96.4,43.8,,,,,,none,0.356,116.025,2.421,0.78,119.751,onnx,CPUExecutionProvider,{},False,2,False,007258.png,,,,3.35302,3.35302,3.35302,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
5,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,22.341,0.8287,95.9,43.8,,,,,,none,0.009,19.134,2.501,0.687,22.529,onnx,CPUExecutionProvider,{},False,1,False,006428.png,,,,0.630804,0.630804,0.630804,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
6,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,22.813,0.7807,89.5,43.8,,,,,,none,0.005,19.41,2.687,0.697,22.966,onnx,CPUExecutionProvider,{},False,0,False,006607.png,,,,0.643037,0.643037,0.643037,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
7,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,23.32,0.7807,89.5,43.8,,,,,,none,0.005,20.06,2.345,0.894,23.468,onnx,CPUExecutionProvider,{},False,4,False,006420.png,,,,0.657101,0.657101,0.657101,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
8,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,22.03,0.7807,89.5,43.8,,,,,,none,0.005,18.405,2.927,0.68,22.141,onnx,CPUExecutionProvider,{},False,6,True,006768.png,,,,0.619945,0.619945,0.619945,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
9,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,24.32,0.768,87.8,43.8,,,,,,none,0.005,19.104,4.557,0.639,24.47,onnx,CPUExecutionProvider,{},False,0,False,006465.png,,,,0.685166,0.685166,0.685166,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
10,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,17.202,0.768,87.8,43.8,,,,,,none,0.004,14.604,1.602,0.979,17.353,onnx,CPUExecutionProvider,{},False,5,False,007097.png,,,,0.485887,0.485887,0.485887,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
11,1,threshold,moderate,0.5,process_steady_v3,7,,NANO,21.531,0.7807,89.5,43.8,,,,,,none,0.005,18.397,2.494,0.621,21.682,onnx,CPUExecutionProvider,{},False,0,False,006188.png,,,,0.607099,0.607099,0.607099,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
