run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
116,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.658,0.5117,53.3,44.8,,,,,,none,0.17,67.104,2.731,0.805,70.993,onnx,CPUExecutionProvider,{},False,1,True,007036.png,,,,1.987815,1.987815,1.987815,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
117,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.782,0.4743,48.3,44.8,,,,,,none,0.155,68.002,2.455,2.308,73.152,onnx,CPUExecutionProvider,{},False,11,True,007301.png,,,,2.048253,2.048253,2.048253,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
118,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,74.662,0.472,48.0,44.8,,,,,,none,0.174,70.878,2.782,0.985,74.976,onnx,CPUExecutionProvider,{},False,3,False,006481.png,,,,2.09932,2.09932,2.09932,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
119,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.635,0.4713,47.9,44.8,,,,,,none,0.177,68.849,2.847,1.921,74.001,onnx,CPUExecutionProvider,{},False,4,False,007037.png,,,,2.072039,2.072039,2.072039,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
120,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.13,0.5005,51.8,44.8,,,,,,none,0.178,66.627,2.845,1.639,71.487,onnx,CPUExecutionProvider,{},False,1,True,007159.png,,,,2.001625,2.001625,2.001625,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
121,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,67.674,0.612,66.7,44.7,,,,,,none,0.165,63.257,2.713,1.683,68.027,onnx,CPUExecutionProvider,{},False,4,False,006493.png,,,,1.904753,1.904753,1.904753,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
122,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.486,0.612,66.7,44.7,,,,,,none,0.171,65.351,3.057,1.062,69.793,onnx,CPUExecutionProvider,{},False,5,False,005999.png,,,,1.954204,1.954204,1.954204,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
123,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.405,0.508,52.8,44.8,,,,,,none,0.193,66.347,3.208,1.83,71.769,onnx,CPUExecutionProvider,{},False,4,False,007437.png,,,,2.009521,2.009521,2.009521,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
124,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.178,0.472,48.0,44.8,,,,,,none,0.14,64.552,1.96,1.65,68.477,onnx,CPUExecutionProvider,{},False,4,False,007355.png,,,,1.917367,1.917367,1.917367,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
125,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.736,0.4937,50.9,44.8,,,,,,none,0.132,68.371,1.719,1.631,72.036,onnx,CPUExecutionProvider,{},False,2,False,007413.png,,,,2.017022,2.017022,2.017022,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
126,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,67.168,0.487,50.0,44.8,,,,,,none,0.165,63.429,2.679,1.043,67.471,onnx,CPUExecutionProvider,{},False,4,False,006548.png,,,,1.889182,1.889182,1.889182,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
127,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,59.131,0.5448,57.7,44.8,,,,,,none,0.17,54.6,3.218,1.296,59.474,onnx,CPUExecutionProvider,{},False,1,False,006264.png,,,,1.665272,1.665272,1.665272,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
128,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.954,0.5085,52.9,44.7,,,,,,none,0.183,65.775,2.982,1.18,70.288,onnx,CPUExecutionProvider,{},False,7,False,006594.png,,,,1.968075,1.968075,1.968075,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
129,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,75.766,0.4718,48.0,44.7,,,,,,none,0.162,71.448,2.578,1.721,76.081,onnx,CPUExecutionProvider,{},False,1,False,007293.png,,,,2.130276,2.130276,2.130276,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
130,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.069,0.5805,62.5,44.7,,,,,,none,0.176,63.591,2.912,1.548,68.375,onnx,CPUExecutionProvider,{},False,2,False,006816.png,,,,1.914503,1.914503,1.914503,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
131,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.067,0.5805,62.5,44.7,,,,,,none,0.158,64.489,3.002,1.558,69.363,onnx,CPUExecutionProvider,{},False,0,False,006131.png,,,,1.942153,1.942153,1.942153,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
132,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.532,0.5805,62.5,44.7,,,,,,none,0.158,66.287,2.647,1.58,70.857,onnx,CPUExecutionProvider,{},False,1,True,007227.png,,,,1.983999,1.983999,1.983999,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
133,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.593,0.4868,50.0,44.7,,,,,,none,0.161,69.28,2.587,1.709,73.918,onnx,CPUExecutionProvider,{},False,4,False,007361.png,,,,2.069698,2.069698,2.069698,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
134,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.869,0.5355,56.5,44.7,,,,,,none,0.148,64.478,2.524,1.849,69.186,onnx,CPUExecutionProvider,{},False,6,False,007117.png,,,,1.937216,1.937216,1.937216,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
135,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.666,0.549,58.3,44.7,,,,,,none,0.153,65.72,2.925,1.006,69.945,onnx,CPUExecutionProvider,{},False,3,False,006032.png,,,,1.95846,1.95846,1.95846,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
136,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.712,0.571,61.2,44.8,,,,,,none,0.163,68.131,2.702,1.863,73.057,onnx,CPUExecutionProvider,{},False,6,True,007053.png,,,,2.045582,2.045582,2.045582,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
137,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.139,0.5012,51.9,44.8,,,,,,none,0.157,64.575,1.944,1.606,68.465,onnx,CPUExecutionProvider,{},False,2,False,006181.png,,,,1.917023,1.917023,1.917023,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
138,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.955,0.4868,50.0,44.7,,,,,,none,0.161,68.829,2.802,2.306,74.31,onnx,CPUExecutionProvider,{},False,9,False,006329.png,,,,2.080672,2.080672,2.080672,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
139,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.035,0.4718,48.0,44.7,,,,,,none,0.166,65.016,2.119,1.876,69.374,onnx,CPUExecutionProvider,{},False,7,False,006625.png,,,,1.942486,1.942486,1.942486,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
140,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.799,0.4718,48.0,44.7,,,,,,none,0.177,68.14,3.033,1.607,73.164,onnx,CPUExecutionProvider,{},False,0,False,006620.png,,,,2.0486,2.0486,2.0486,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
141,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,43.136,0.5462,57.9,44.8,,,,,,none,0.117,40.16,2.12,0.841,43.378,onnx,CPUExecutionProvider,{},False,1,False,006105.png,,,,1.214592,1.214592,1.214592,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
142,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.246,0.5185,54.2,44.8,,,,,,none,0.234,68.139,2.56,1.531,72.647,onnx,CPUExecutionProvider,{},False,1,False,007186.png,,,,2.034124,2.034124,2.034124,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
143,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.126,0.4935,50.9,44.7,,,,,,none,0.149,69.519,2.526,1.063,73.449,onnx,CPUExecutionProvider,{},False,2,False,007140.png,,,,2.056572,2.056572,2.056572,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
144,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.315,0.4793,49.0,44.7,,,,,,none,0.164,65.479,1.729,1.091,68.652,onnx,CPUExecutionProvider,{},False,7,False,006862.png,,,,1.922256,1.922256,1.922256,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
145,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,67.975,0.5423,57.4,44.7,,,,,,none,0.14,63.742,2.504,1.712,68.323,onnx,CPUExecutionProvider,{},False,5,True,006419.png,,,,1.913055,1.913055,1.913055,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
146,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.292,0.4718,48.0,44.7,,,,,,none,0.141,68.785,2.515,1.974,73.617,onnx,CPUExecutionProvider,{},False,6,False,006208.png,,,,2.061284,2.061284,2.061284,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
147,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.073,0.501,51.9,44.7,,,,,,none,0.118,69.398,1.975,1.684,73.35,onnx,CPUExecutionProvider,{},False,3,True,007239.png,,,,2.053811,2.053811,2.053811,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
148,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.043,0.501,51.9,44.7,,,,,,none,0.119,67.091,1.796,2.142,71.336,onnx,CPUExecutionProvider,{},False,11,False,006187.png,,,,1.997397,1.997397,1.997397,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
149,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,69.557,0.525,55.1,44.7,,,,,,none,0.164,65.673,2.265,1.602,69.901,onnx,CPUExecutionProvider,{},False,2,True,007446.png,,,,1.957217,1.957217,1.957217,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
150,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.876,0.5325,56.1,44.7,,,,,,none,0.154,68.483,2.607,1.769,73.193,onnx,CPUExecutionProvider,{},False,3,False,007447.png,,,,2.049396,2.049396,2.049396,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
151,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.114,0.4793,49.0,44.7,,,,,,none,0.143,65.79,2.061,2.248,70.425,onnx,CPUExecutionProvider,{},False,13,False,006066.png,,,,1.971892,1.971892,1.971892,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
152,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.242,0.4868,50.0,44.7,,,,,,none,0.165,67.005,1.838,1.384,70.542,onnx,CPUExecutionProvider,{},False,6,False,006530.png,,,,1.97519,1.97519,1.97519,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
153,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.268,0.487,50.0,44.8,,,,,,none,0.142,67.271,2.436,2.545,72.597,onnx,CPUExecutionProvider,{},False,11,False,006783.png,,,,2.032708,2.032708,2.032708,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
154,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,66.878,0.4868,50.0,44.7,,,,,,none,0.163,63.656,2.116,1.087,67.187,onnx,CPUExecutionProvider,{},False,5,False,006936.png,,,,1.881242,1.881242,1.881242,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
