run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
50,0,safety2,burst,0.0,process_isolated_burst_v2,7,50,MEDIUM,425.442,0.595,64.3,45.1,,,,,,none,0.009,415.887,7.39,2.145,425.762,onnx,CPUExecutionProvider,{},False,5,False,006080.png,,,,11.921347,11.921347,11.921347,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
51,0,safety2,burst,0.0,process_isolated_burst_v2,7,51,MEDIUM,405.285,0.6175,67.3,45.1,,,,,,none,0.008,394.704,7.912,2.649,405.716,onnx,CPUExecutionProvider,{},False,5,True,006280.png,,,,11.360059,11.360059,11.360059,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
52,0,safety2,burst,0.0,process_isolated_burst_v2,7,52,SMALL,75.596,0.4878,50.0,45.1,,,,,,none,0.267,70.282,3.102,2.193,76.084,onnx,CPUExecutionProvider,{},False,5,False,006829.png,,,,2.130358,2.130358,2.130358,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
53,0,safety2,burst,0.0,process_isolated_burst_v2,7,53,SMALL,86.897,0.7068,79.2,45.1,,,,,,none,0.009,80.765,3.877,2.237,87.116,onnx,CPUExecutionProvider,{},False,8,True,006122.png,,,,2.439242,2.439242,2.439242,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
54,0,safety2,burst,0.0,process_isolated_burst_v2,7,54,SMALL,79.489,0.5357,56.4,45.1,,,,,,none,0.007,73.756,3.746,1.969,79.701,onnx,CPUExecutionProvider,{},False,6,True,007161.png,,,,2.231617,2.231617,2.231617,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
55,0,safety2,burst,0.0,process_isolated_burst_v2,7,55,SMALL,76.182,0.4803,49.0,45.1,,,,,,none,0.005,71.946,2.29,1.93,76.366,onnx,CPUExecutionProvider,{},False,7,True,006363.png,,,,2.138251,2.138251,2.138251,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
56,0,safety2,burst,0.0,process_isolated_burst_v2,7,56,SMALL,76.277,0.4945,50.9,45.1,,,,,,none,0.007,71.171,3.153,1.925,76.463,onnx,CPUExecutionProvider,{},False,4,False,007405.png,,,,2.140956,2.140956,2.140956,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
57,0,safety2,burst,0.0,process_isolated_burst_v2,7,57,SMALL,70.082,0.4945,50.9,45.1,,,,,,none,0.007,66.374,2.794,0.899,70.273,onnx,CPUExecutionProvider,{},False,2,False,007158.png,,,,1.967658,1.967658,1.967658,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
58,0,safety2,burst,0.0,process_isolated_burst_v2,7,58,SMALL,74.303,0.4803,49.0,45.1,,,,,,none,0.006,69.166,2.801,2.32,74.48,onnx,CPUExecutionProvider,{},False,7,False,007200.png,,,,2.085454,2.085454,2.085454,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
59,0,safety2,burst,0.0,process_isolated_burst_v2,7,59,SMALL,73.473,0.4878,50.0,45.1,,,,,,none,0.007,68.312,3.445,1.7,73.656,onnx,CPUExecutionProvider,{},False,1,False,006533.png,,,,2.062354,2.062354,2.062354,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
60,0,safety2,burst,0.0,process_isolated_burst_v2,7,60,SMALL,77.768,0.4878,50.0,45.1,,,,,,none,0.006,72.968,3.154,1.627,77.974,onnx,CPUExecutionProvider,{},False,2,False,006484.png,,,,2.183264,2.183264,2.183264,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
61,0,safety2,burst,0.0,process_isolated_burst_v2,7,61,SMALL,73.086,0.4953,51.0,45.1,,,,,,none,0.007,68.107,3.084,1.878,73.269,onnx,CPUExecutionProvider,{},False,6,False,006891.png,,,,2.051518,2.051518,2.051518,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
62,0,safety2,burst,0.0,process_isolated_burst_v2,7,62,SMALL,73.829,0.4878,50.0,45.1,,,,,,none,0.006,69.027,3.074,1.714,74.045,onnx,CPUExecutionProvider,{},False,1,False,006270.png,,,,2.073263,2.073263,2.073263,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
63,0,safety2,burst,0.0,process_isolated_burst_v2,7,63,SMALL,72.258,0.5155,53.7,45.1,,,,,,none,0.005,68.162,2.216,1.865,72.437,onnx,CPUExecutionProvider,{},False,3,False,006413.png,,,,2.028228,2.028228,2.028228,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
64,0,safety2,burst,0.0,process_isolated_burst_v2,7,64,SMALL,76.724,0.4875,50.0,45.0,,,,,,none,0.016,71.931,3.186,1.59,76.94,onnx,CPUExecutionProvider,{},False,3,False,006874.png,,,,2.154317,2.154317,2.154317,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
65,0,safety2,burst,0.0,process_isolated_burst_v2,7,65,SMALL,71.645,0.4875,50.0,45.0,,,,,,none,0.007,66.447,3.041,2.142,71.83,onnx,CPUExecutionProvider,{},False,8,False,006368.png,,,,2.011248,2.011248,2.011248,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
66,0,safety2,burst,0.0,process_isolated_burst_v2,7,66,SMALL,70.218,0.4878,50.0,45.1,,,,,,none,0.006,66.301,2.123,1.78,70.392,onnx,CPUExecutionProvider,{},False,3,False,007358.png,,,,1.970979,1.970979,1.970979,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
67,0,safety2,burst,0.0,process_isolated_burst_v2,7,67,SMALL,72.63,0.5155,53.7,45.1,,,,,,none,0.006,67.412,3.107,2.095,72.809,onnx,CPUExecutionProvider,{},False,7,True,006475.png,,,,2.038644,2.038644,2.038644,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
68,0,safety2,burst,0.0,process_isolated_burst_v2,7,68,MEDIUM,397.458,0.4728,48.0,45.1,,,,,,none,0.217,387.526,7.192,2.719,398.104,onnx,CPUExecutionProvider,{},False,8,False,006417.png,,,,11.146915,11.146915,11.146915,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
69,0,safety2,burst,0.0,process_isolated_burst_v2,7,69,MEDIUM,411.85,0.4945,50.9,45.1,,,,,,none,0.008,401.774,7.162,2.895,412.301,onnx,CPUExecutionProvider,{},False,8,True,006778.png,,,,11.544414,11.544414,11.544414,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
70,0,safety2,burst,0.0,process_isolated_burst_v2,7,70,MEDIUM,436.754,0.5155,53.7,45.1,,,,,,none,0.007,428.908,5.883,1.943,437.056,onnx,CPUExecutionProvider,{},False,1,False,007082.png,,,,12.237565,12.237565,12.237565,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
71,0,safety2,burst,0.0,process_isolated_burst_v2,7,71,SMALL,75.179,0.5005,51.7,45.1,,,,,,none,0.388,71.403,2.145,1.615,75.755,onnx,CPUExecutionProvider,{},False,0,False,006712.png,,,,2.121143,2.121143,2.121143,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
72,0,safety2,burst,0.0,process_isolated_burst_v2,7,72,SMALL,78.471,0.7065,79.2,45.0,,,,,,none,0.006,73.43,3.317,1.707,78.666,onnx,CPUExecutionProvider,{},False,4,False,006213.png,,,,2.202645,2.202645,2.202645,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
73,0,safety2,burst,0.0,process_isolated_burst_v2,7,73,SMALL,74.011,0.4943,50.9,45.0,,,,,,none,0.005,70.092,2.248,1.653,74.194,onnx,CPUExecutionProvider,{},False,2,False,006675.png,,,,2.077443,2.077443,2.077443,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
74,0,safety2,burst,0.0,process_isolated_burst_v2,7,74,SMALL,76.092,0.4943,50.9,45.0,,,,,,none,0.007,71.304,3.5,1.267,76.251,onnx,CPUExecutionProvider,{},False,8,False,007411.png,,,,2.135022,2.135022,2.135022,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
75,0,safety2,burst,0.0,process_isolated_burst_v2,7,75,SMALL,71.978,0.4803,49.0,45.1,,,,,,none,0.007,66.778,3.443,1.737,72.188,onnx,CPUExecutionProvider,{},False,3,False,006249.png,,,,2.021272,2.021272,2.021272,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
76,0,safety2,burst,0.0,process_isolated_burst_v2,7,76,SMALL,61.531,0.4945,50.9,45.1,,,,,,none,0.007,57.511,3.004,1.0,61.737,onnx,CPUExecutionProvider,{},False,3,True,006221.png,,,,1.728639,1.728639,1.728639,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
77,0,safety2,burst,0.0,process_isolated_burst_v2,7,77,SMALL,72.132,0.4803,49.0,45.1,,,,,,none,0.007,67.263,3.126,1.725,72.318,onnx,CPUExecutionProvider,{},False,4,False,006386.png,,,,2.024901,2.024901,2.024901,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
78,0,safety2,burst,0.0,process_isolated_burst_v2,7,78,SMALL,73.523,0.5088,52.8,45.1,,,,,,none,0.006,68.696,3.144,1.666,73.711,onnx,CPUExecutionProvider,{},False,1,False,006566.png,,,,2.063911,2.063911,2.063911,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
79,0,safety2,burst,0.0,process_isolated_burst_v2,7,79,SMALL,70.223,0.466,47.1,45.1,,,,,,none,0.006,65.078,3.2,1.927,70.4,onnx,CPUExecutionProvider,{},False,3,False,006500.png,,,,1.971203,1.971203,1.971203,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
80,0,safety2,burst,0.0,process_isolated_burst_v2,7,80,SMALL,71.431,0.466,47.1,45.1,,,,,,none,0.007,67.007,2.642,1.766,71.635,onnx,CPUExecutionProvider,{},False,2,False,007229.png,,,,2.005766,2.005766,2.005766,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
81,0,safety2,burst,0.0,process_isolated_burst_v2,7,81,SMALL,72.482,0.4878,50.0,45.1,,,,,,none,0.007,66.705,3.01,2.751,72.665,onnx,CPUExecutionProvider,{},False,13,False,007099.png,,,,2.034634,2.034634,2.034634,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
82,0,safety2,burst,0.0,process_isolated_burst_v2,7,82,SMALL,71.268,0.5282,55.4,45.1,,,,,,none,0.006,67.142,2.062,2.046,71.45,onnx,CPUExecutionProvider,{},False,9,True,006800.png,,,,2.000611,2.000611,2.000611,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
83,0,safety2,burst,0.0,process_isolated_burst_v2,7,83,MEDIUM,412.627,0.4953,51.0,45.1,,,,,,none,0.314,404.338,4.981,3.286,413.358,onnx,CPUExecutionProvider,{},False,11,False,007005.png,,,,11.574038,11.574038,11.574038,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
84,0,safety2,burst,0.0,process_isolated_burst_v2,7,84,MEDIUM,419.169,0.4953,51.0,45.1,,,,,,none,0.009,408.183,7.387,3.578,419.593,onnx,CPUExecutionProvider,{},False,14,False,006322.png,,,,11.748593,11.748593,11.748593,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
85,0,safety2,burst,0.0,process_isolated_burst_v2,7,85,MEDIUM,405.957,0.4735,48.1,45.1,,,,,,none,0.006,397.204,5.486,3.247,406.37,onnx,CPUExecutionProvider,{},False,10,False,006520.png,,,,11.378346,11.378346,11.378346,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
86,0,safety2,burst,0.0,process_isolated_burst_v2,7,86,SMALL,67.187,0.5025,52.0,45.0,,,,,,none,0.262,62.421,2.862,1.884,67.663,onnx,CPUExecutionProvider,{},False,3,False,006094.png,,,,1.894578,1.894578,1.894578,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
87,0,safety2,burst,0.0,process_isolated_burst_v2,7,87,SMALL,80.762,0.5025,52.0,45.0,,,,,,none,0.006,77.007,2.643,1.094,80.924,onnx,CPUExecutionProvider,{},False,1,False,006643.png,,,,2.265875,2.265875,2.265875,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
