image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
007107.png,predictive,EWMA-smoothed,moderate,SMALL,24.246,0.556,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,4,0,4,34,8,27c12ade2716e0be8084ff84b4df570698d92ccaa512ae4e3de76c28703c4ce8
006677.png,predictive,EWMA-smoothed,moderate,SMALL,24.217,0.5333,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,4,0,e86a751a931a53d6501e78d3bb049302bda8d435723365a73706a3d51b3b405c
006631.png,predictive,EWMA-smoothed,moderate,SMALL,24.1,0.5333,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,7,0,7f9e3558cae346e62eb9a766b9e3298e45a33d4a905d85bdb7d6af80803baf68
006147.png,predictive,EWMA-smoothed,moderate,SMALL,24.137,0.5333,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,35,1,976b5b2c18e42219b9277dae7fecdc9ef2dce525a2110ed1853af302b095b5dc
006109.png,predictive,EWMA-smoothed,moderate,SMALL,24.209,0.2213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,2,6,3,908356d05b8c9139cd6e018d9f959bb16be6e548de265a4bbdca342c5fe43e7f
007379.png,predictive,EWMA-smoothed,moderate,MEDIUM,133.301,0.2213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,30,0,eb0c0430c409a090ac0b65eb08fe0857c2191a477cad478aeee2491814e2261a
006966.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.671,0.2213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,3,0,ee564d017f540bf4f12ae969e89bfb39b31918415b55de719fb261c54518f9de
006958.png,predictive,EWMA-smoothed,moderate,SMALL,24.239,0.5398,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,13,4,2ec8aca54334af5b100e83e967188ced79f9e2d5d1eaa7daeae557e2d674800c
006317.png,predictive,EWMA-smoothed,moderate,SMALL,24.447,0.5398,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,5da1a18b9f5f6265a877516844a8254647203a279751c342b4f27d572b15af16
006335.png,predictive,EWMA-smoothed,moderate,SMALL,24.115,0.5307,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,2,92be180c4104049e7314a1f3865b859c2e2444ce9d03b65733f5d03cc34f20e9
007039.png,predictive,EWMA-smoothed,moderate,SMALL,23.289,0.5307,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,18,3,f19e7968d6d38d9457d9f72e8fb1c9fa282a2edde81f6d8281f5216e022859c0
006357.png,predictive,EWMA-smoothed,moderate,SMALL,24.098,0.5307,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,6,1,bb515b280655fc673c80613992663257bce5598794107fc4306890c7fd4a0281
006391.png,predictive,EWMA-smoothed,moderate,SMALL,23.963,0.5827,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,43,1,add1efe36c1b1a14c56e682dc621af7697f4a3dcf09ec11c311dfa6eba78d1ac
006101.png,predictive,EWMA-smoothed,moderate,SMALL,24.178,0.5827,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,90b267dd23bfafa9260d49921fc7d320bda6d0f1f6a92b53f2ffe85af8dea1ed
006167.png,predictive,EWMA-smoothed,moderate,SMALL,24.602,0.5827,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,14,1,323c63bc9e783c86750215fb1dd920eb021968cddf128ecd10f50967cad3343a
006879.png,predictive,EWMA-smoothed,moderate,SMALL,24.12,0.5781,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,12,0,5,24,3,161816ead48190d70d43b5e5c6b5c223fd533692fa2a3493661db3bb72a9ef35
006903.png,predictive,EWMA-smoothed,moderate,SMALL,24.11,0.5781,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,0,0,0,0,32b492db98a5108911052d8eec4688a0c66a4420692bb226a057bb01dc441b41
006337.png,predictive,EWMA-smoothed,moderate,SMALL,25.42,0.5781,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,10,0,0,0,0,2c68dcc28e515cca7a44f8c5fa30b5c1c42f165b8e109f790b61562b0f0464b5
006365.png,predictive,EWMA-smoothed,moderate,SMALL,26.101,0.6213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,46,7,867e2c653a2981796804c89f8611939e89ea65f03954a103ae25563fc50855d8
006077.png,predictive,EWMA-smoothed,moderate,SMALL,26.987,0.6213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,9,51,2,9c61fd9d3a5c5b04bfe0c1982002e780adecae0b7518616ded39eecfeade9ae7
006015.png,predictive,EWMA-smoothed,moderate,SMALL,26.448,0.6213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,12,3,011cab6c9e8c51cc8a128cc685298a4d44a444e18081cda96882dffaea3b9c1d
007040.png,predictive,EWMA-smoothed,moderate,SMALL,26.327,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,07701201f6a35f4aceeb83ddd03fa4d4467dc710c764a813b51d776963674e43
006364.png,predictive,EWMA-smoothed,moderate,SMALL,24.389,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,0,6,1,ee6036798a37982080d493505c20f3b871a2c0422affa9e15efeea927dc60835
006663.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.914,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,7,77,1,2cdb667e4ed981df5aa177198779b7a48cd4b37ac147620627e905ae3a698da2
006852.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.9,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,11,1,4db90b0fff591529cfacae5f2ce29d5bdd032461cb9e788ea754099c4d9b4c26
006634.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.439,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,18,0,a97aff25e14e1697b294e0aa11c7ee38964ee57839fb5dbaddcdded4f587c4f5
007269.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.443,0.5517,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,42,0,0,0,0,c49cc690d6a94b18d4de6982c53f8100b55675a56fe25af760acf38b04149f5d
006041.png,predictive,EWMA-smoothed,moderate,SMALL,23.899,0.5367,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,30,3,733fa6e3b4afe1ab5f554753c128379b7619d03a5b5472f50ef9a7ce4a734c0e
006226.png,predictive,EWMA-smoothed,moderate,SMALL,24.688,0.5367,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,1,0,4,2,9daf2591a368b70ddd7f0cdd1740b6ff63a7cb617f822dec7b0257bfa21998b7
007198.png,predictive,EWMA-smoothed,moderate,SMALL,24.068,0.5185,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,9,1,89477b78335b0080b27c97ea6cd43df1dc018bb7b521ee767bcc2d1384e70d3a
006392.png,predictive,EWMA-smoothed,moderate,SMALL,23.92,0.5185,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,a18c62648b7aef3c61506466cd1adb8f88f577a5f295cce5b8a5f4915e5169bd
007243.png,predictive,EWMA-smoothed,moderate,SMALL,23.992,0.5185,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,38,7,30ff07ff28d42e83c81aa230bdbd05f1647518cc017a90b9a8dd2cc94e3b9210
006459.png,predictive,EWMA-smoothed,moderate,SMALL,23.79,0.5051,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,0,2,3,1,3371382634024cadba7b2a164a2b71b26e3f1a64f365e2d395e17b9fc22c7a19
006865.png,predictive,EWMA-smoothed,moderate,SMALL,24.3,0.5051,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,a6126e9e5ac45c9661fa44fcd60f41d83c0d0392a343fe6205033750f871b074
007440.png,predictive,EWMA-smoothed,moderate,SMALL,24.299,0.5051,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,17,3,8dd1251e0751ad6f7e651a192e51f881c2d40a5b2cb4a051c9a89a057a99a92c
006485.png,predictive,EWMA-smoothed,moderate,SMALL,23.985,0.5247,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,0,59b1a65c8300be362b31341b305d714de198a66d75cc7365251b0a39d3d1ab7c
006876.png,predictive,EWMA-smoothed,moderate,SMALL,24.036,0.5247,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,4,2,d68dcd7b9184336e090dad50132f2ab8e823463fd02f0e3a4561fd264706371b
007112.png,predictive,EWMA-smoothed,moderate,SMALL,23.946,0.5247,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,2,0,75cdb034327b7c23cf25a722f7c18e473644f45c2adfae8809acec45d4c0bcc9
006822.png,predictive,EWMA-smoothed,moderate,SMALL,24.164,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,14,0,5,23,1,a03c333cfacb6f42a3daa6276ad3dda6d8cd7a5d7b229d6a8f461aaa8b37d462
006880.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.849,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,1,0,2,9,0,fac36179f2f2888763fc4ebe55a03c77c8f27debc8b4f06d682933aedd7cff83
006695.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.364,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,1,1,7,72,1,9d1d8c4bb93a2a646509eb8af5f960d1c388749157768d6114c5b8787053ceb1
006036.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.538,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,25,2,8aead74fbe0850b92621219a5bc56e56e6e88e306e40bf65ab7654419bca676b
007219.png,predictive,EWMA-smoothed,moderate,MEDIUM,139.919,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,18,0,d1fd8a451214f8d18cd59e2cf439f5f1ea7bcb79216dae90d7c4dc4e7ed40e68
007132.png,predictive,EWMA-smoothed,moderate,MEDIUM,127.726,0.6024,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,6,62,3,5b4734ac823d41ef34536a55ec4d9f7c500fcc72cb670ed129b826ebb7395545
006765.png,predictive,EWMA-smoothed,moderate,SMALL,24.109,0.4971,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,3,5,46,3,57d60d4b988ec984b38fd5094c943f2b5a0b36338cb633485d3e96a1db50faad
006826.png,predictive,EWMA-smoothed,moderate,SMALL,24.291,0.4971,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,45debddfc19e1368d574eb37a4e0731e3e288c055edb259dd4fceb746fa1c3c0
007045.png,predictive,EWMA-smoothed,moderate,MEDIUM,133.225,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,17,1,3,32,1,f810519bc5c62ab5226637a67899a28adab070e5fc66d1a82950f28b301ec484
006759.png,predictive,EWMA-smoothed,moderate,MEDIUM,129.72,0.224,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,6,0,81fac375edbe7ecb154492cbcb634e5f8a4ceaf93ebba71ed786366d50562bab
006655.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.261,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,48,4,eadcb49e8b65f179bdc4f3aadaf0bc98994659a837c9f49ac26cf0d1089d41c1
006807.png,predictive,EWMA-smoothed,moderate,MEDIUM,131.29,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,72,0,0,0,0,465daebf13df83ba30c53c668faffb048137f85b1392b799085af753466ff607
007452.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.183,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,1,3,33,0,df5ced007b09ed9038d60df254e4a2a80b5227669d7b5780fb206fe7487f8d5a
007364.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.198,0.5374,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,7,43,1,83c43beb451372af0e093a820965fef4b5a635a88db22890cdf71e1f91b83da2
007217.png,predictive,EWMA-smoothed,moderate,SMALL,23.961,0.5495,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,18,1,5266731011789ace3989bdc227a91f5cb6549d023cdcee923904ade546f15150
006837.png,predictive,EWMA-smoothed,moderate,SMALL,24.516,0.5495,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,3,0,2,11,1,fd1c5708b545946134c01c1d751f47b7807533ef816866255e97a32ab6d0b9dc
006540.png,predictive,EWMA-smoothed,moderate,SMALL,23.535,0.4969,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,24,1,60b67259c89effb367473b1661868d8674827a8a26868f6e2a4d641f387e2b9e
006887.png,predictive,EWMA-smoothed,moderate,SMALL,23.811,0.4969,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,0,3,3,a94b8ad653a421a9e2fb6bf3495590bfdc0c857103221d402fa78a1d34b102fa
006873.png,predictive,EWMA-smoothed,moderate,SMALL,23.98,0.4969,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,6,0,0,8,0,405d0fba8a74888af49f8c17f161c641d3bfa6136a7c0ca2cb16e84923b2284f
006598.png,predictive,EWMA-smoothed,moderate,SMALL,24.498,0.5209,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,52,5,b51f7fb76fb9b13d9c6c272c5ad5a179aeb25f91806eeffa14b30477032a7bf8
006604.png,predictive,EWMA-smoothed,moderate,SMALL,24.265,0.5209,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,21,1,0,0,3,82f40adef4b6d0e0a16a7d695f297f4868c91a2bedcca3d60bed80fe7459dfa8
007356.png,predictive,EWMA-smoothed,moderate,SMALL,23.983,0.5209,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,0,2,7,3,74b4945f3ab8b4042bc5b177f2b008235591634709c301033e0bb90dd8c27891
006888.png,predictive,EWMA-smoothed,moderate,SMALL,24.158,0.5265,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,12,1,b26611b040fdf98c2edf798e3f54cbf2a307da8bfaaa0cb6cc1ec7bfd8e39d97
006338.png,predictive,EWMA-smoothed,moderate,SMALL,24.015,0.5265,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,34,2,3098446153186409f2938f612e33da03e8a773803a7bcd61d29cbd4331d51429
006572.png,predictive,EWMA-smoothed,moderate,SMALL,24.034,0.5265,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,0,0,2,18,0,506542d6d1f37b5a9d570cb62ae39f30b2faa33f38a73a58ec615422800235c1
007231.png,predictive,EWMA-smoothed,moderate,SMALL,24.065,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,10,0,0,0,0,dcd26b619911b6a65b966563a6f9ab8be017e4882fbdb187959bfd823e5d8822
006811.png,predictive,EWMA-smoothed,moderate,SMALL,24.155,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,4,0,2,13,1,a059a3e48dddc2787be01bd073f304cc4d5fa2f5957e0db03c36459b410eaf62
006102.png,predictive,EWMA-smoothed,moderate,SMALL,24.033,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,8,0,3,22,2,77de79f08279b16045166f1c340b5d9687d0dd732276af4f2b0bf63c0462944b
006347.png,predictive,EWMA-smoothed,moderate,SMALL,23.927,0.5428,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,0,4d98e52e8bbc926a72bcfff9512bf13508868906074369e4717edc5031494041
006558.png,predictive,EWMA-smoothed,moderate,SMALL,24.05,0.5428,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,19,0,ee13229c847ddadd73c2b5ccd90565b3ecfde3d2d9d924debe3d99c79dc78e2b
007459.png,predictive,EWMA-smoothed,moderate,SMALL,24.731,0.5428,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,31,1,f51d77fffd2d30cc88b88e644f38e732b34a61b1246f97b62ed1f53b89651d95
006855.png,predictive,EWMA-smoothed,moderate,SMALL,25.119,0.572,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,d7fa8372d8c3b1fd6592b13ceeeb3620ba7579758816d23b974c8e9c4c7e1b3c
006439.png,predictive,EWMA-smoothed,moderate,SMALL,24.944,0.572,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,10,0,2,2,2,7fe19550854afdcbb819368d8fcabe785621826d6d0399b6bf69ccd005c1ef94
007266.png,predictive,EWMA-smoothed,moderate,SMALL,24.212,0.572,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,37,2,c773a85f7a14cd457c97a1987f18ece8167680f2ac218a5855c02cf42ceb1b19
006939.png,predictive,EWMA-smoothed,moderate,SMALL,24.081,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,25,1,7f8038332d521ea34b3933ebcea5d62a688b1653f0903ad09d87fffcb87422c0
006998.png,predictive,EWMA-smoothed,moderate,MEDIUM,133.376,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,29,0,5a4d4dbaead0640754b2eb0dc8594f85e0ff7c794c8fa1e025e136dbadbe02a3
007256.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.001,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,9,0,9,69,3,69b965801fcd164ffe818044e1c6860a68647164071a692a940e20666dfdf625
007289.png,predictive,EWMA-smoothed,moderate,SMALL,23.528,0.5616,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,0,2,13,1a2094ef14d942da3655f8a20bc273870ab258115e9ebb7a8ef8988a67f68b06
006753.png,predictive,EWMA-smoothed,moderate,SMALL,24.358,0.5616,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,47,1,85b074c6b8656ad18c36c49c18ffcb9db73be7a3bf5594834b9e2baf4f1f9e6e
006915.png,predictive,EWMA-smoothed,moderate,SMALL,23.913,0.5018,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,18,1,135b2790387a061a182c140a37380c144908c352e779d88384eadb966b2ad5f2
006646.png,predictive,EWMA-smoothed,moderate,SMALL,23.329,0.5018,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,17,1,bd3e3faef51b3515126ff1c0a9ecf981d79b245e0985c4a145abe716961a54f6
006981.png,predictive,EWMA-smoothed,moderate,SMALL,23.91,0.5018,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,98e6f74d72a205401fae0d4805311f18050568de48516f5c79a0ee4c36ef214d
006809.png,predictive,EWMA-smoothed,moderate,SMALL,24.245,0.5178,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,1,1,11,0,c97cad65201a69c47582e5502942b433284c2d41d2e81cd0d28c3d58fc86e2db
006494.png,predictive,EWMA-smoothed,moderate,SMALL,24.805,0.5178,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,32,1,97a9a1cd2e13540ae3817ad4145fc6aa589aa556771f09cc40aa7c9c92eb5c64
006752.png,predictive,EWMA-smoothed,moderate,SMALL,24.579,0.5178,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,3,5,40,2,beaf648db1657266d2bf1edd3807751dfd87632a93ece0e1dafb4e66f2239287
006098.png,predictive,EWMA-smoothed,moderate,SMALL,24.532,0.5178,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,17,1,bc9e63c18309baf3acce50f6fcd267b316fcf391d605838bcb148adb0efefaee
006863.png,predictive,EWMA-smoothed,moderate,SMALL,23.761,0.4838,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,0,4,9,1,7c9ccdbbb271857ccded22cfd3241496a4697ee14a780f60dc6cc1a69e2a8549
006518.png,predictive,EWMA-smoothed,moderate,SMALL,24.337,0.4838,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,d3d8cebfa0d784a31245a6e2d1310c6c1d7eeaa2832d0689130275ff45498c5a
006898.png,predictive,EWMA-smoothed,moderate,SMALL,25.238,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,fe41ca22d04b89253182d648c964adda57e65faa3a112b112379a9c81e701ba4
006900.png,predictive,EWMA-smoothed,moderate,MEDIUM,132.181,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,13,0,8cf52188e4b65642545e54b5e145d5fe359df7dc7896afe6cd8df54a43969db4
007030.png,predictive,EWMA-smoothed,moderate,MEDIUM,131.413,0.2237,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,10,0,940a99d5bf3e131c033eaf8659cfa7cc25a9735ba743cb1c6191cccbc0e19d12
006218.png,predictive,EWMA-smoothed,moderate,MEDIUM,129.668,0.2213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,0,045c6df6f02c6ba041911bfb9b812b98c040833a1a61f7161a10b9e61093e80d
007344.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.527,0.2218,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,59,0,0,0,0,94a8338784efe53f5a74b354fe1b7fdbce8382932ea0f65d76db20e839443bd1
006489.png,predictive,EWMA-smoothed,moderate,MEDIUM,122.112,0.5413,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,10,83,2,d2a17cb319787e66bab6ce06f9cd4a8c6c3a7c5a8a7595e9a058f8468ce25fc5
006990.png,predictive,EWMA-smoothed,moderate,SMALL,22.852,0.5745,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,43,2,c27183bcdff3900d3f123f2be7cde830987ed369103c648185c0ecd4056744cc
007376.png,predictive,EWMA-smoothed,moderate,SMALL,24.183,0.5745,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,27,3,dd751085b628bd3c54fb80b6872d682a75cb25eb1aea16c47c14d6dabcb88940
006818.png,predictive,EWMA-smoothed,moderate,SMALL,26.345,0.5745,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,10,2,2,19,0,f462d1d0c4f89ee13e050771423cdfc056ac101fb168651acfbddb76bdb096d1
006841.png,predictive,EWMA-smoothed,moderate,SMALL,25.57,0.6144,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,544069bc0f67e0838df1ae930b1080716ef53eefbab264b6eeeda75c283f31e3
007081.png,predictive,EWMA-smoothed,moderate,SMALL,24.22,0.6144,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,41,3,9140e7ef2a3e800b3675d1770b5023f6256ea0959b62c5873d9b11f0520701dc
006953.png,predictive,EWMA-smoothed,moderate,SMALL,24.125,0.6144,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,50,3,83e7d1450c01afae7e2f7dc78c0fb9cf14a0880a52ed77bd09d239a8d14f4bc0
006748.png,predictive,EWMA-smoothed,moderate,SMALL,25.17,0.54,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,11,1,bca863b196c27ee9f872ddc7faec4164654aa9d6be8d259d31e235ef57b757a5
007306.png,predictive,EWMA-smoothed,moderate,SMALL,24.386,0.54,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,5,2,dd7f2ce51c5008ebde7ab25598b5b4ab93c7d3cd84dee1b0a1ed57a4e1eb994d
006028.png,predictive,EWMA-smoothed,moderate,SMALL,26.459,0.54,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,5864bf97176c1c4cd56d6350ca364cdc222aa5e4660385acadc8c559420908fe
006492.png,predictive,EWMA-smoothed,moderate,SMALL,25.33,0.5661,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,2,12,2,666061aa233eea34d0a092cd0a2dc2e7a7a5326794657c3c139256be5a1fa795
006486.png,predictive,EWMA-smoothed,moderate,SMALL,24.267,0.5661,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,18,0,0,0,0,96fc5ca69eddd88c07754ca472dfb09e80921e9951a07f0ce3993d5678267135
007276.png,predictive,EWMA-smoothed,moderate,SMALL,28.662,0.5661,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,5,1,6ad3b8da58be67524365c37929f9f0a8bcf4feefad92eefbacfb993e9c2ab4a2
007260.png,predictive,EWMA-smoothed,moderate,SMALL,27.243,0.5218,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,9,3,4,27,3,3f4934a13d9a0254a086836e7c8b3817643e0a770b3f37e7dcc9ff1af7b9b069
006277.png,predictive,EWMA-smoothed,moderate,SMALL,26.367,0.5218,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,1,0,0,0,0,1f9e56d3493125ce4b9d05a58408a4db1173c8e0de7475e6c7dc304f3c4b55a3
006733.png,predictive,EWMA-smoothed,moderate,SMALL,25.195,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,28,6,cbf9341e5a5c31e51c98927359f0fd632efbdb579c09bf8cf7ad777feb6cdcc5
006735.png,predictive,EWMA-smoothed,moderate,MEDIUM,133.164,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,20,1,22fe52815852e5edaed661ce77587b4497e10230c2c9573ddb2d9dafcca79d16
006672.png,predictive,EWMA-smoothed,moderate,MEDIUM,130.884,0.2243,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,51,0,56ef2946ee2b371111f97da9d004781ebbef8d2cbb9118ad57303fbd43affdd1
006275.png,predictive,EWMA-smoothed,moderate,SMALL,23.989,0.5664,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,14,1,ef8b4f9bf2e766680ea8a2cee3500843e0898daf909692635bc101d02276e428
006045.png,predictive,EWMA-smoothed,moderate,SMALL,24.919,0.5664,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,24,3,53982b78e0188c5877f3965be9a7166b2a701128ef3366a880e093a3722bc377
007318.png,predictive,EWMA-smoothed,moderate,SMALL,24.204,0.5664,process_isolated,2,onnx,['CPUExecutionProvider'],{},5,25,2,0,0,0,833654b2cc766a9232a95ea25d0cbd4766ecd938564cbdaa301be22687ee917d
006642.png,predictive,EWMA-smoothed,moderate,SMALL,23.859,0.5183,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,4,26,5,83a9bbf0919622e65a87ddbc054799a2747bf22899de6a6ce6782d3744b78d3e
007118.png,predictive,EWMA-smoothed,moderate,SMALL,23.699,0.5183,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,3,1,0,0,0,c8da14a9bb0869ee0f20a933f901db0f414acdf3150f6203a280a1b3612369ac
007442.png,predictive,EWMA-smoothed,moderate,SMALL,24.131,0.5183,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,39,1,fc663da0c2fe707a5d2f8ddf9f4e8625a6c42d7947707c2343a6c5da5aa8d5b3
006106.png,predictive,EWMA-smoothed,moderate,SMALL,24.489,0.5105,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,36,4,bef47b6e982c0a1fcb98fad5c7b170def000abb41ae559cca0996f2a3699c332
